SHOW_ID,TITLE,TYPE,GENRE,RELEASE_DATE,RATING,DURATION,COUNTRY,DIRECTOR,CAST,DATE_ADDED,DESCRIPTION
s3263,Ozark,Movie,,19-09-2004,Not Rated,8 Seasons,India,Multiple Directors,"Actor F, Actor C, Actor E, Actor D",,NIL
,Ozark,,Horror,18-06-2001,Not Rated,NIL,Japan,NIL,"Actor C, Actor B, Actor D, Actor E",27-08-2000,An unexpected journey.
s4590,You,TV Show,Horror,19-09-2017,NIL,94 min,Canada,NIL,Actor B,13-03-2024,An unexpected journey.
s2855,NIL,TV Show,Action,15-03-2016,NIL,1 Seasons,UK,NIL,"Actor C, Actor F, Actor E, Actor D, Actor B",27-11-2024,NIL
s2138,Extraction,Movie,Horror,,NIL,NIL,UK,Jane Smith,Actor E,08-12-2019,NIL
,The Crown,Movie,Sci-Fi,03-12-2001,Not Rated,NIL,Germany,NIL,Actor C,20-02-2009,NIL
s866,Stranger Things,Movie,Romance,21-05-2002,9.2,3 Seasons,USA,Multiple Directors,"Actor C, Actor D, Actor E, Actor B",19-05-2013,NIL
s1034,You,TV Show,,26-07-2006,Not Rated,NIL,UK,NIL,Actor C,NIL,An unexpected journey.
s4437,Money Heist,Movie,Crime,03-05-2024,8.8,NIL,USA,,,NIL,
s3167,Red Notice,TV Show,Sci-Fi,,,NIL,,NIL,Actor A,,NIL
s1940,Enola Holmes,Movie,Documentary,20-10-2020,,NIL,Canada,Multiple Directors,"Actor E, Actor F, Actor B, Actor C",09-11-2023,
s3894,Ozark,Movie,Documentary,30-03-2015,Not Rated,NIL,South Korea,Jane Smith,"Actor E, Actor F, Actor C",20-11-2003,A thrilling story of survival.
s97,NIL,TV Show,Sci-Fi,06-11-2015,Not Rated,8 Seasons,South Korea,,Actor C,01-10-2017,NIL
s172,Wednesday,TV Show,Sci-Fi,12-10-2021,Not Rated,177 min,Canada,Jane Smith,Actor E,23-08-2021,NIL
s2336,Stranger Things,TV Show,Romance,11-10-2011,,4 Seasons,Germany,Jane Smith,"Actor E, Actor D",24-10-2005,"Love, betrayal, and drama unfold."
,Lucifer,,Romance,19-09-2003,NIL,7 Seasons,Canada,Jane Smith,"Actor F, Actor D",03-01-2022,Based on true events.
s1909,Enola Holmes,TV Show,,,Not Rated,NIL,Germany,John Doe,"Actor C, Actor D",21-03-2006,NIL
s3640,Dark,TV Show,Documentary,,NIL,7 Seasons,South Korea,John Doe,Actor E,15-06-2014,An unexpected journey.
s1553,Money Heist,Movie,Sci-Fi,13-02-2022,Not Rated,NIL,Japan,John Doe,"Actor C, Actor E, Actor A, Actor B",16-03-2016,NIL
s1568,You,Movie,Horror,27-04-2022,NIL,NIL,UK,Jane Smith,"Actor C, Actor D, Actor E, Actor F, Actor A",,NIL
s533,Red Notice,Movie,Action,15-08-2015,Not Rated,,,NIL,"Actor D, Actor A, Actor C, Actor E, Actor F",NIL,"Love, betrayal, and drama unfold."
s2923,The Night Agent,Movie,Action,,7.3,8 Seasons,South Korea,John Doe,"Actor B, Actor D, Actor C, Actor E",NIL,A thrilling story of survival.
s1184,Lucifer,Movie,Thriller,,Not Rated,6 Seasons,Spain,Multiple Directors,"Actor C, Actor B",NIL,Based on true events.
s1162,Money Heist,TV Show,Unknown/Documentary,12-10-2005,Not Rated,78 min,France,John Doe,"Actor D, Actor E, Actor A",NIL,A thrilling story of survival.
s3386,,TV Show,Comedy,24-05-2022,7.1,62 min,,,"Actor F, Actor B",14-08-2017,A thrilling story of survival.
s845,You,Movie,Unknown/Documentary,13-01-2012,Not Rated,6 Seasons,India,John Doe,Actor C,23-03-2022,NIL
s2194,You,Movie,Drama,26-04-2001,NIL,96 min,South Korea,John Doe,Actor B,04-07-2008,A thrilling story of survival.
s4580,Red Notice,TV Show,Horror,,Not Rated,160 min,USA,NIL,"Actor E, Actor F",13-01-2007,NIL
,The Witcher,TV Show,Comedy,16-02-2003,7.7,NIL,India,John Doe,,03-04-2023,
s478,Ozark,,Comedy,27-11-2003,,NIL,UK,John Doe,"Actor B, Actor A",15-10-2012,NIL
s4760,Breaking Bad,TV Show,Documentary,22-03-2005,Not Rated,NIL,UK,Jane Smith,"Actor D, Actor A, Actor B, Actor F, Actor E",23-01-2024,NIL
s325,Dark,TV Show,Romance,,,NIL,UK,NIL,"Actor C, Actor B, Actor D",06-02-2022,An unexpected journey.
,Lucifer,Movie,Drama,06-11-2012,Not Rated,NIL,Spain,NIL,"Actor C, Actor A, Actor B",09-10-2010,Based on true events.
s2792,Dark,Movie,Drama,20-07-2017,NIL,2 Seasons,Canada,NIL,"Actor B, Actor D, Actor F, Actor C, Actor A",13-05-2003,
s4316,The Irishman,TV Show,Sci-Fi,15-04-2005,Not Rated,NIL,India,NIL,"Actor C, Actor A, Actor E",07-02-2006,"Love, betrayal, and drama unfold."
s3231,,Movie,Crime,10-11-2000,NIL,4 Seasons,Spain,,"Actor C, Actor A, Actor F, Actor E, Actor D",15-10-2001,An unexpected journey.
s4414,NIL,TV Show,,30-09-2022,Not Rated,NIL,France,NIL,"Actor B, Actor F",19-05-2003,Based on true events.
s611,Breaking Bad,,Documentary,20-08-2005,7.5,NIL,South Korea,NIL,"Actor D, Actor C, Actor E, Actor A",13-07-2019,A thrilling story of survival.
s1871,Peaky Blinders,TV Show,Horror,29-04-2018,7.1,6 Seasons,Germany,NIL,"Actor C, Actor A, Actor D",17-04-2002,An unexpected journey.
s3232,Narcos,TV Show,Documentary,,4.9,NIL,South Korea,Multiple Directors,"Actor A, Actor E",10-03-2020,
s3981,Stranger Things,,Romance,03-11-2019,NIL,NIL,Japan,Multiple Directors,"Actor A, Actor E, Actor C, Actor B",04-12-2009,"Love, betrayal, and drama unfold."
s4215,Enola Holmes,,Romance,,NIL,129 min,,John Doe,"Actor E, Actor A, Actor F",21-05-2003,Based on true events.
,You,TV Show,,12-08-2002,NIL,8 Seasons,Spain,Multiple Directors,"Actor C, Actor A",24-12-2021,
s231,Extraction,TV Show,,05-10-2018,Not Rated,NIL,France,Multiple Directors,Actor B,25-05-2003,A thrilling story of survival.
s1674,Extraction,Movie,,12-10-2012,7.2,NIL,Japan,NIL,Actor F,26-01-2017,An unexpected journey.
s3504,Red Notice,TV Show,Romance,30-12-2011,Not Rated,117 min,Spain,Jane Smith,"Actor B, Actor F",30-01-2024,NIL
s682,,TV Show,Documentary,17-09-2001,Not Rated,8 Seasons,Spain,Multiple Directors,"Actor A, Actor F, Actor C",NIL,A thrilling story of survival.
s4839,Bird Box,Movie,Action,29-12-2010,Not Rated,NIL,USA,NIL,"Actor A, Actor C, Actor B, Actor E",15-09-2022,NIL
s2688,Breaking Bad,Movie,Drama,02-09-2002,6.3,5 Seasons,UK,Jane Smith,"Actor E, Actor B, Actor F, Actor C",11-07-2017,NIL
s2773,Stranger Things,,Comedy,29-11-2016,Not Rated,102 min,Germany,NIL,"Actor C, Actor E",,A thrilling story of survival.
s4833,Lucifer,TV Show,Thriller,27-09-2005,8.6,96 min,India,Jane Smith,"Actor E, Actor C, Actor A",21-04-2000,A thrilling story of survival.
s3095,Narcos,,Romance,04-01-2016,NIL,NIL,Canada,NIL,"Actor E, Actor D, Actor C, Actor A",,NIL
s4889,You,TV Show,Drama,13-10-2014,Not Rated,NIL,France,,"Actor F, Actor C, Actor D, Actor E",,NIL
,Black Mirror,TV Show,Documentary,21-09-2020,NIL,,,John Doe,"Actor E, Actor F",,"Love, betrayal, and drama unfold."
s4860,,Movie,,16-02-2005,,NIL,India,Multiple Directors,,NIL,An unexpected journey.
,The Night Agent,Movie,Unknown/Action,13-12-2014,NIL,NIL,India,NIL,Actor E,03-09-2013,A thrilling story of survival.
s3470,The Witcher,Movie,Thriller,23-12-2010,NIL,NIL,Japan,John Doe,"Actor A, Actor E, Actor D, Actor C, Actor B",02-03-2021,NIL
s1337,Red Notice,TV Show,Crime,25-01-2003,4.7,159 min,South Korea,,"Actor F, Actor A",23-02-2004,A thrilling story of survival.
s883,Wednesday,TV Show,Crime,16-06-2006,Not Rated,1 Seasons,UK,Multiple Directors,"Actor F, Actor E, Actor C, Actor D",14-10-2019,Based on true events.
s29,NIL,Movie,Drama,28-08-2006,Not Rated,8 Seasons,Canada,Multiple Directors,"Actor E, Actor C",NIL,"Love, betrayal, and drama unfold."
s3693,Ozark,TV Show,Documentary,04-11-2009,Not Rated,3 Seasons,Canada,Multiple Directors,"Actor D, Actor F",25-11-2020,NIL
s4523,Red Notice,TV Show,Romance,23-07-2010,,,UK,,"Actor D, Actor C, Actor A, Actor E",26-03-2010,Based on true events.
,The Irishman,,Unknown/Thriller,22-08-2015,Not Rated,7 Seasons,USA,John Doe,"Actor F, Actor E, Actor D, Actor B, Actor C",03-10-2007,An unexpected journey.
s799,Breaking Bad,TV Show,Romance,24-09-2013,NIL,NIL,France,Jane Smith,"Actor E, Actor C, Actor D, Actor A",26-03-2008,NIL
,The Irishman,Movie,Drama,,7,NIL,UK,Jane Smith,"Actor A, Actor D, Actor E, Actor B",08-07-2014,
s770,,Movie,Romance,11-09-2000,NIL,NIL,UK,Multiple Directors,,27-10-2015,NIL
s526,Stranger Things,Movie,Sci-Fi,11-12-2019,Not Rated,NIL,USA,Multiple Directors,,20-07-2006,An unexpected journey.
s3553,Black Mirror,Movie,Documentary,06-12-2004,NIL,1 Seasons,Japan,Jane Smith,Actor B,NIL,NIL
s2670,You,Movie,Romance,04-01-2003,Not Rated,137 min,South Korea,NIL,Actor E,24-10-2001,A thrilling story of survival.
s4700,The Witcher,,Horror,22-09-2005,,NIL,India,Jane Smith,"Actor D, Actor C",,NIL
s4983,Money Heist,Movie,Sci-Fi,,,NIL,Spain,NIL,"Actor F, Actor A, Actor C, Actor D, Actor B",28-05-2003,NIL
s4554,Enola Holmes,TV Show,Documentary,11-10-2021,4.9,NIL,USA,John Doe,Actor D,30-08-2014,An unexpected journey.
s3478,Red Notice,TV Show,Horror,09-05-2009,NIL,180 min,Germany,Jane Smith,"Actor B, Actor D",29-12-2019,"Love, betrayal, and drama unfold."
s3821,The Crown,Movie,Documentary,22-02-2003,NIL,NIL,India,NIL,"Actor E, Actor F, Actor A",09-10-2021,Based on true events.
s310,Red Notice,Movie,Sci-Fi,13-03-2017,Not Rated,NIL,South Korea,John Doe,"Actor F, Actor B, Actor A, Actor D, Actor C",12-02-2008,A thrilling story of survival.
s2920,NIL,TV Show,,,5.1,5 Seasons,India,NIL,"Actor F, Actor C, Actor D, Actor B, Actor A",01-12-2015,
,Lucifer,Movie,Unknown/Drama,17-05-2016,NIL,NIL,Germany,,"Actor A, Actor B, Actor C, Actor E",NIL,NIL
s2253,Lucifer,Movie,Comedy,28-07-2004,Not Rated,NIL,,NIL,"Actor E, Actor B, Actor D",21-04-2000,
s3979,Black Mirror,TV Show,Documentary,,NIL,NIL,Spain,,"Actor F, Actor D, Actor A, Actor B",21-01-2011,An unexpected journey.
s2870,,TV Show,Thriller,02-10-2011,Not Rated,2 Seasons,Germany,Multiple Directors,"Actor A, Actor D, Actor C, Actor B",09-10-2003,NIL
s4242,Stranger Things,TV Show,Sci-Fi,,NIL,NIL,South Korea,John Doe,Actor A,28-11-2007,
s2625,Ozark,Movie,Thriller,07-12-2014,,,Germany,NIL,"Actor B, Actor D, Actor A, Actor E, Actor C",24-07-2015,A thrilling story of survival.
s2002,,TV Show,Thriller,18-09-2020,7.2,NIL,USA,Jane Smith,"Actor D, Actor B, Actor F, Actor C, Actor E",27-06-2012,An unexpected journey.
s1242,Lucifer,Movie,Romance,13-12-2012,NIL,6 Seasons,Spain,NIL,,NIL,NIL
s4399,Stranger Things,TV Show,Unknown/Documentary,22-05-2017,Not Rated,2 Seasons,USA,NIL,"Actor D, Actor E, Actor B, Actor C, Actor F",NIL,NIL
s1041,Squid Game,TV Show,Thriller,07-06-2020,,8 Seasons,UK,John Doe,Actor E,NIL,Based on true events.
s1855,Breaking Bad,Movie,Drama,30-03-2006,5.3,,Canada,John Doe,"Actor C, Actor B",07-07-2004,
s4859,The Witcher,Movie,Thriller,30-08-2011,,8 Seasons,South Korea,NIL,"Actor A, Actor B, Actor E, Actor C, Actor D",26-04-2003,A thrilling story of survival.
s2916,The Witcher,TV Show,Drama,07-05-2005,6.4,NIL,UK,NIL,"Actor F, Actor E, Actor B, Actor A, Actor C",17-04-2005,An unexpected journey.
,Black Mirror,TV Show,,10-03-2009,NIL,NIL,India,NIL,"Actor A, Actor E, Actor C, Actor F",09-03-2021,"Love, betrayal, and drama unfold."
s4985,You,TV Show,Comedy,,,NIL,Germany,Multiple Directors,"Actor A, Actor F, Actor E, Actor C, Actor B",09-02-2023,"Love, betrayal, and drama unfold."
s906,,TV Show,Action,,NIL,136 min,,Multiple Directors,"Actor A, Actor F, Actor C, Actor D, Actor E",02-04-2007,
,The Night Agent,TV Show,,22-12-2023,NIL,NIL,France,,"Actor A, Actor B, Actor E, Actor D, Actor C",,"Love, betrayal, and drama unfold."
,Wednesday,TV Show,Comedy,25-04-2004,NIL,,Germany,,,,
s636,Dark,TV Show,Horror,17-01-2015,Not Rated,4 Seasons,USA,NIL,Actor C,26-08-2004,A thrilling story of survival.
s2530,Dark,TV Show,Crime,03-08-2005,NIL,5 Seasons,India,NIL,Actor B,05-07-2018,"Love, betrayal, and drama unfold."
s4350,You,TV Show,Horror,,Not Rated,NIL,,Jane Smith,"Actor A, Actor F, Actor E, Actor D, Actor C",NIL,NIL
s1770,Breaking Bad,TV Show,Horror,31-01-2003,Not Rated,NIL,India,NIL,"Actor E, Actor F",,"Love, betrayal, and drama unfold."
,The Witcher,Movie,,27-06-2007,NIL,75 min,South Korea,Multiple Directors,"Actor F, Actor A, Actor B, Actor C",07-10-2000,NIL
,,,Unknown/Sci-Fi,28-02-2023,NIL,166 min,France,John Doe,,NIL,An unexpected journey.
s4240,Black Mirror,Movie,Action,,5.3,NIL,Germany,NIL,"Actor C, Actor B, Actor F, Actor D",21-01-2007,NIL
s1414,Lucifer,Movie,Sci-Fi,13-08-2021,Not Rated,170 min,France,Multiple Directors,,03-07-2018,"Love, betrayal, and drama unfold."
s1664,,TV Show,Documentary,16-10-2024,7.1,3 Seasons,USA,,"Actor A, Actor B, Actor E, Actor F",11-03-2014,NIL
s837,The Night Agent,TV Show,Drama,16-08-2006,6,NIL,UK,Jane Smith,"Actor E, Actor A, Actor D, Actor C",11-12-2009,An unexpected journey.
s1225,The Witcher,TV Show,Unknown/Crime,02-04-2018,Not Rated,8 Seasons,Canada,NIL,"Actor E, Actor B, Actor F, Actor A",25-05-2005,
s2951,Squid Game,TV Show,Drama,,Not Rated,NIL,,John Doe,"Actor F, Actor D, Actor A, Actor E, Actor C",,"Love, betrayal, and drama unfold."
s2363,Narcos,TV Show,,30-04-2007,,NIL,Canada,NIL,"Actor D, Actor F, Actor A, Actor E",05-03-2013,
s2879,Ozark,TV Show,Drama,,Not Rated,4 Seasons,USA,Jane Smith,"Actor C, Actor A, Actor D",16-02-2023,Based on true events.
,Money Heist,TV Show,Drama,13-08-2002,NIL,3 Seasons,USA,John Doe,"Actor C, Actor A, Actor F, Actor E",26-07-2012,Based on true events.
s542,Bird Box,Movie,Crime,31-10-2010,9.3,,Canada,Jane Smith,"Actor E, Actor D",,A thrilling story of survival.
s1254,Bird Box,Movie,Comedy,23-08-2011,NIL,177 min,India,John Doe,"Actor E, Actor B, Actor F, Actor D, Actor C",22-06-2023,"Love, betrayal, and drama unfold."
s1240,Lucifer,TV Show,Drama,22-08-2022,,101 min,France,Jane Smith,,21-08-2006,An unexpected journey.
s3626,Wednesday,Movie,Thriller,18-11-2019,7.8,2 Seasons,Spain,NIL,"Actor C, Actor F",NIL,"Love, betrayal, and drama unfold."
s3911,Enola Holmes,TV Show,Romance,03-06-2002,NIL,4 Seasons,UK,NIL,Actor E,26-05-2001,NIL
s1417,Wednesday,,,,,6 Seasons,UK,John Doe,"Actor B, Actor A",NIL,"Love, betrayal, and drama unfold."
s4338,NIL,Movie,,05-07-2022,Not Rated,4 Seasons,,Jane Smith,Actor A,11-12-2012,NIL
s3635,Wednesday,Movie,Romance,19-01-2008,8.8,129 min,India,NIL,"Actor F, Actor A, Actor D, Actor E",,An unexpected journey.
s3367,NIL,TV Show,Drama,27-10-2016,Not Rated,8 Seasons,France,Jane Smith,"Actor B, Actor A, Actor E, Actor F, Actor D",12-12-2008,A thrilling story of survival.
,Bird Box,TV Show,Action,13-03-2022,7.6,3 Seasons,Canada,Multiple Directors,"Actor F, Actor A, Actor D, Actor C",03-07-2004,An unexpected journey.
s1215,Money Heist,TV Show,Unknown/Crime,,Not Rated,121 min,USA,Jane Smith,"Actor F, Actor A, Actor B, Actor D",30-09-2010,Based on true events.
s4541,Wednesday,Movie,Sci-Fi,26-09-2020,NIL,7 Seasons,South Korea,John Doe,Actor B,10-01-2009,An unexpected journey.
s2793,Enola Holmes,TV Show,Documentary,27-03-2015,Not Rated,NIL,Spain,Jane Smith,Actor D,14-04-2015,An unexpected journey.
s1183,Breaking Bad,TV Show,Crime,17-06-2012,7.6,123 min,Spain,Multiple Directors,"Actor E, Actor C, Actor D, Actor F, Actor A",29-01-2005,An unexpected journey.
s4329,Narcos,TV Show,Crime,11-10-2010,,NIL,France,Multiple Directors,"Actor B, Actor C",13-05-2023,Based on true events.
s3399,Narcos,TV Show,,20-09-2024,6.4,157 min,South Korea,,Actor A,29-07-2008,An unexpected journey.
s1173,The Witcher,TV Show,,04-05-2018,7.3,NIL,Spain,Jane Smith,"Actor B, Actor E, Actor C, Actor D",20-09-2024,
s541,,Movie,Thriller,04-06-2009,NIL,95 min,,John Doe,"Actor E, Actor D, Actor C, Actor A",NIL,Based on true events.
s4887,Money Heist,TV Show,Sci-Fi,26-08-2021,NIL,,Germany,John Doe,"Actor A, Actor C, Actor F, Actor E",03-02-2002,"Love, betrayal, and drama unfold."
s1654,Black Mirror,Movie,Horror,27-07-2023,NIL,NIL,South Korea,Multiple Directors,"Actor E, Actor B, Actor F",,An unexpected journey.
s1031,Ozark,TV Show,Documentary,,8.7,NIL,Canada,John Doe,"Actor F, Actor B",11-06-2009,"Love, betrayal, and drama unfold."
s2245,Peaky Blinders,Movie,,27-08-2013,NIL,,Spain,NIL,"Actor E, Actor C, Actor F, Actor D, Actor A",,"Love, betrayal, and drama unfold."
s565,,TV Show,Thriller,19-09-2004,5.4,NIL,Spain,,"Actor D, Actor F, Actor A, Actor B, Actor E",20-10-2021,NIL
s960,,Movie,Comedy,08-09-2005,,NIL,Germany,NIL,Actor A,28-06-2006,A thrilling story of survival.
s2947,Dark,,Action,13-02-2007,,6 Seasons,South Korea,NIL,"Actor B, Actor D, Actor F, Actor E, Actor C",15-03-2010,An unexpected journey.
s2261,Money Heist,TV Show,Thriller,26-05-2018,6.1,138 min,France,NIL,,17-09-2020,An unexpected journey.
s2691,Squid Game,TV Show,Drama,11-10-2006,Not Rated,NIL,Spain,,"Actor A, Actor F, Actor D, Actor E, Actor C",20-06-2009,Based on true events.
s4177,Lucifer,TV Show,Horror,25-02-2017,Not Rated,63 min,USA,NIL,Actor F,12-10-2007,NIL
s4930,Red Notice,Movie,Thriller,12-06-2006,NIL,NIL,Canada,NIL,"Actor A, Actor D, Actor C, Actor B, Actor E",NIL,NIL
s4546,Red Notice,TV Show,Horror,29-04-2000,NIL,8 Seasons,France,Jane Smith,,17-08-2024,NIL
s3418,The Irishman,TV Show,Crime,09-02-2015,Not Rated,152 min,Japan,NIL,Actor E,23-04-2019,NIL
s1601,Extraction,Movie,Documentary,03-01-2000,Not Rated,NIL,France,Jane Smith,,20-04-2020,An unexpected journey.
s4319,Breaking Bad,Movie,,27-01-2014,Not Rated,NIL,Spain,John Doe,"Actor F, Actor D, Actor B, Actor A, Actor E",NIL,A thrilling story of survival.
s1638,The Crown,TV Show,,01-03-2008,Not Rated,NIL,USA,John Doe,Actor A,24-08-2000,
s2172,Extraction,Movie,Drama,20-01-2009,4.2,140 min,France,NIL,"Actor A, Actor D, Actor C, Actor E, Actor F",,NIL
s4547,Stranger Things,Movie,Documentary,03-05-2012,Not Rated,1 Seasons,,,"Actor B, Actor F",21-01-2007,
s4514,,TV Show,,,NIL,NIL,UK,John Doe,Actor F,15-02-2023,Based on true events.
s4078,Breaking Bad,TV Show,Romance,20-01-2007,9.4,NIL,UK,John Doe,"Actor D, Actor E",NIL,Based on true events.
,Squid Game,Movie,Comedy,05-01-2017,,163 min,,NIL,"Actor D, Actor F, Actor E, Actor A",07-03-2011,
s1082,You,,Unknown/Comedy,22-07-2015,,NIL,South Korea,Jane Smith,"Actor F, Actor A, Actor E, Actor B, Actor C",15-09-2012,
s3287,,TV Show,Comedy,21-08-2012,Not Rated,NIL,France,Jane Smith,"Actor F, Actor A, Actor E, Actor C",15-12-2011,NIL
s2280,,TV Show,Comedy,20-10-2003,,1 Seasons,UK,,"Actor E, Actor F",10-10-2004,"Love, betrayal, and drama unfold."
s3522,Ozark,Movie,Crime,27-11-2001,7.2,NIL,Spain,Multiple Directors,"Actor F, Actor C, Actor A, Actor B, Actor E",18-08-2020,A thrilling story of survival.
s4491,Squid Game,Movie,Documentary,,Not Rated,NIL,UK,NIL,Actor C,,
s2360,Enola Holmes,,Drama,14-02-2017,Not Rated,NIL,Japan,Jane Smith,"Actor C, Actor E, Actor F, Actor A, Actor B",08-01-2015,"Love, betrayal, and drama unfold."
s4213,Money Heist,TV Show,Unknown/Comedy,18-05-2021,4.4,8 Seasons,,NIL,"Actor A, Actor C, Actor B, Actor F",15-12-2016,NIL
s4051,Peaky Blinders,Movie,Crime,,NIL,NIL,Japan,John Doe,"Actor B, Actor A, Actor E, Actor F",NIL,
s754,You,Movie,Action,12-10-2015,Not Rated,175 min,USA,John Doe,,09-04-2003,Based on true events.
s3891,Peaky Blinders,,,09-02-2005,NIL,108 min,South Korea,NIL,"Actor C, Actor B",28-10-2012,An unexpected journey.
s4395,Money Heist,Movie,Drama,,8.8,NIL,Spain,NIL,"Actor B, Actor A, Actor E, Actor C",,An unexpected journey.
s600,Ozark,Movie,Drama,20-04-2023,Not Rated,NIL,France,Multiple Directors,"Actor F, Actor D, Actor A, Actor C, Actor B",NIL,A thrilling story of survival.
,The Night Agent,Movie,Documentary,29-01-2000,,NIL,Japan,Multiple Directors,"Actor C, Actor A, Actor F, Actor E",NIL,Based on true events.
s2827,,TV Show,,09-08-2022,NIL,NIL,,Jane Smith,,NIL,NIL
s4269,Peaky Blinders,Movie,Romance,22-04-2005,NIL,NIL,Canada,John Doe,Actor F,16-11-2023,NIL
,Narcos,,Drama,,Not Rated,NIL,USA,,"Actor C, Actor A",NIL,NIL
s1885,Dark,Movie,Horror,05-05-2020,Not Rated,NIL,South Korea,NIL,"Actor B, Actor D",06-10-2024,
s90,Bird Box,Movie,Action,12-03-2024,,NIL,Germany,Jane Smith,Actor B,02-01-2023,NIL
s2926,,Movie,Documentary,09-09-2013,Not Rated,NIL,UK,NIL,"Actor F, Actor A, Actor B, Actor C, Actor D",12-01-2020,An unexpected journey.
s380,,Movie,Action,22-04-2001,5,NIL,France,Multiple Directors,"Actor C, Actor F, Actor E",20-03-2009,A thrilling story of survival.
s3503,Red Notice,Movie,,29-05-2016,Not Rated,,South Korea,NIL,"Actor C, Actor E, Actor F, Actor A, Actor D",21-08-2021,
s3519,Red Notice,TV Show,Romance,12-06-2020,NIL,NIL,Germany,Jane Smith,"Actor C, Actor E, Actor F, Actor A, Actor D",10-06-2004,
s2568,Squid Game,TV Show,Horror,06-02-2005,NIL,NIL,Canada,,"Actor C, Actor E",NIL,NIL
s2342,The Irishman,TV Show,,,Not Rated,NIL,Spain,NIL,"Actor E, Actor F, Actor B, Actor D",07-05-2022,Based on true events.
s4295,Dark,TV Show,Thriller,07-04-2008,Not Rated,8 Seasons,France,Multiple Directors,"Actor E, Actor F, Actor A, Actor C",06-01-2001,
,Enola Holmes,Movie,Documentary,,NIL,NIL,South Korea,John Doe,Actor D,13-09-2003,NIL
,Breaking Bad,TV Show,Sci-Fi,18-06-2024,NIL,5 Seasons,Germany,NIL,Actor A,01-03-2015,A thrilling story of survival.
s3837,Squid Game,TV Show,Thriller,30-05-2011,4.4,6 Seasons,,NIL,"Actor B, Actor D, Actor A, Actor C, Actor F",24-03-2013,Based on true events.
s1302,Breaking Bad,Movie,Drama,21-07-2009,NIL,5 Seasons,Germany,John Doe,"Actor A, Actor C, Actor F, Actor B",09-07-2018,An unexpected journey.
s495,Red Notice,TV Show,Comedy,,Not Rated,NIL,Germany,NIL,Actor F,01-03-2005,A thrilling story of survival.
s3192,,TV Show,Sci-Fi,,Not Rated,NIL,Spain,John Doe,Actor C,05-03-2016,"Love, betrayal, and drama unfold."
s4738,You,TV Show,Thriller,26-06-2015,Not Rated,62 min,Canada,Multiple Directors,"Actor F, Actor A, Actor B",10-10-2014,
s2137,Red Notice,TV Show,Documentary,,Not Rated,NIL,Germany,NIL,"Actor F, Actor A, Actor B, Actor D",13-03-2001,NIL
s101,Extraction,TV Show,Documentary,13-01-2003,NIL,5 Seasons,South Korea,John Doe,"Actor A, Actor C",13-12-2012,NIL
,,TV Show,Comedy,01-04-2020,,NIL,Canada,NIL,,03-10-2018,An unexpected journey.
s3488,The Witcher,Movie,Romance,28-01-2020,Not Rated,,Spain,NIL,"Actor A, Actor F, Actor E, Actor C, Actor D",28-03-2020,
s793,The Irishman,TV Show,Drama,,,,Spain,NIL,,NIL,NIL
,Stranger Things,TV Show,Horror,24-01-2003,Not Rated,NIL,Japan,,"Actor E, Actor B, Actor F",21-08-2024,Based on true events.
s2543,Lucifer,,Comedy,02-04-2017,Not Rated,NIL,Canada,Jane Smith,"Actor E, Actor D",27-09-2006,"Love, betrayal, and drama unfold."
,Money Heist,Movie,Unknown/Horror,,Not Rated,8 Seasons,Japan,NIL,"Actor A, Actor C, Actor B, Actor F, Actor D",18-06-2002,"Love, betrayal, and drama unfold."
